tempo_us,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,angle,distance,intensity,tof_mm,flow_dx,flow_dy
23047750,-133,-4819,15340,527,-334,495,-638,-4146,15372,531,-753,251,13571,75,216,83,0,0
23047750,-133,-4819,15340,527,-334,495,-638,-4146,15372,531,-753,251,12460,157,239,83,0,0
23047750,-133,-4819,15340,527,-334,495,-638,-4146,15372,531,-753,251,11348,42702,0,83,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,25720,61512,103,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,23398,4190,144,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,21076,59994,61,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,18754,59142,132,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,16432,59655,251,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,14110,59151,41,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,11788,60176,77,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,9466,12752,43,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,7144,60931,81,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,4822,46338,2,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,2500,46576,2,84,0,0
23144505,-78,-4416,15098,113,-478,-544,-426,-3526,14701,133,-811,-666,178,84,244,84,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,23962,4059,236,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,26694,61403,5,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,29426,53485,84,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,2622,4908,237,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,5354,28419,65,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,8086,50672,2,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,10819,5696,91,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,13551,59925,166,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,16283,245,223,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,19015,19379,0,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,21747,37606,0,86,0,0
23256050,-650,-3642,14779,121,902,502,-941,-3098,14856,72,439,297,24480,31217,132,86,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,23878,61960,242,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,21752,54528,148,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,19626,24242,164,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,17500,133,109,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,15373,248,211,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,13247,40192,91,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,11121,36426,173,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,8995,184,119,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,6868,31865,1,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,4742,2773,1,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,2616,25837,1,87,0,0
23381587,-1206,-3375,15141,-198,-323,124,-1101,-3278,15500,-265,-855,-208,489,64237,1,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,4090,60137,15,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,6994,64026,232,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,9899,1675,46,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,12804,23506,155,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,15709,31216,238,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,18614,61699,210,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,21519,569,242,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,24424,755,241,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,27329,62048,0,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,30234,59119,0,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,33139,25818,129,87,0,0
23454460,-649,-3778,15746,196,-173,39,-998,-2905,15783,127,-710,-143,44,49408,84,87,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,356,23724,232,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,5535,64241,1,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,10714,64241,239,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,15893,61186,103,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,21072,25858,14,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,26251,887,240,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,31430,11348,16,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,609,25870,7,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,5788,49892,56,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,10967,56329,219,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,16146,1551,234,85,0,0
23514869,850,-3737,15347,439,77,-583,800,-3747,15526,502,-335,-932,21326,11145,5,85,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,14337,61434,234,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,16380,60673,239,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,18423,490,2,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,20467,631,237,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,22510,38519,2,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,24554,16879,3,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,26597,36180,92,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,28641,59530,10,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,30684,59664,219,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,32728,58346,33,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,34771,38184,5,90,0,0
23623339,-512,-3535,15686,527,309,411,-362,-2803,16682,348,-400,109,815,17389,143,90,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,24592,136,190,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,27942,54401,84,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,31292,2092,200,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,34642,139,214,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,1992,143,190,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,5342,36503,0,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,8692,53921,238,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,12042,60672,57,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,15392,493,240,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,18742,35877,1,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,22092,60657,2,88,0,0
23697724,-656,-4428,17640,691,239,259,-1727,-4586,17724,684,-314,-99,25442,31216,196,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,26628,61443,243,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,24425,61186,181,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,22221,23901,165,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,20018,243,1,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,17814,62194,217,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,15610,53760,136,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,13407,41216,95,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,11203,140,200,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,8999,38400,0,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,6796,30418,0,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,4592,493,250,88,0,0
23784523,-291,-4400,18303,144,-249,61,-575,-4411,18054,-214,-792,-320,2388,61185,250,88,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,10173,44273,0,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,11223,61683,140,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,12274,21504,125,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,13324,23389,214,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,14375,34554,0,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,15425,43454,149,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,16476,43008,146,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,17526,21504,144,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,18577,30301,211,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,19627,122,161,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,20678,38020,1,90,0,0
23874543,-3011,-3756,15143,-456,330,265,-3130,-2562,17175,-431,-469,65,21729,4337,178,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,6266,61954,84,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,8032,56364,93,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,9799,60796,255,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,11565,233,210,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,13332,16551,96,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,15098,54272,125,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,16865,30881,205,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,18631,63346,93,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,20398,31111,122,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,22164,60287,0,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,23931,56543,0,90,0,0
23979005,251,-6107,17790,-444,-104,-671,-600,-5707,17894,-580,-437,-963,25698,499,9,90,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,21182,62720,178,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,19303,40704,81,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,17423,149,206,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,15544,39424,0,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,13664,32378,213,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,11784,129,211,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,9905,24152,40,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,8025,38356,0,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,6145,34219,164,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,4266,265,241,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,2386,11348,250,86,0,0
24082860,1100,-5796,18589,12,93,-7,-766,-5373,18553,58,-678,-462,506,47454,240,86,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,24513,678,231,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,22299,55718,69,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,20084,24224,242,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,17870,19809,162,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,15655,59904,211,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,13440,218,171,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,11226,38081,0,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,9011,39860,187,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,6796,26248,110,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,4582,0,214,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,2367,123,210,90,0,0
24169657,-1836,-2802,14288,209,121,5,-1610,-2626,14927,127,-496,-312,152,168,187,90,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,8679,38029,133,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,8942,32132,44,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,9206,62047,1,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,9470,32489,1,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,9734,34228,189,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,9998,61185,2,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,10262,552,238,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,10526,14392,2,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,10790,14576,238,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,11054,61444,31,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,11318,1047,238,88,0,0
24309630,-2420,-6217,17563,625,-213,-46,-1443,-5450,17682,624,-1159,-214,11582,1222,8,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,19851,44020,0,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,21829,240,219,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,23808,43776,211,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,25786,11348,18,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,27765,125,148,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,29743,32961,0,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,31722,53953,138,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,33700,54528,110,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,35679,48340,241,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,1657,312,238,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,3636,61705,2,88,0,0
24398303,2631,-4904,18993,18,427,-1145,1166,-5346,17406,86,263,-1509,5615,6641,2,88,0,0
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,2560,46252,11,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,7727,54529,237,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,12895,254,234,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,18063,63860,1,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,23231,2546,9,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,28399,61442,40,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,33567,21506,9,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,2735,28512,234,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,7903,786,240,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,13071,60955,15,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,18239,48104,88,87,0,11
24514558,1916,-4142,15666,-227,522,-862,720,-3444,15406,-225,181,-1143,23407,60450,187,87,0,11
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,31072,16544,104,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,33911,32377,0,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,751,43221,0,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,3591,210,125,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,6431,41984,136,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,9271,189,132,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,12111,225,84,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,14951,24670,158,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,17791,6639,2,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,20631,2545,238,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,23471,2032,5,90,0,0
24600444,-2202,-5908,16899,-224,-35,-710,-1867,-4066,15960,-346,-567,-815,26311,614,240,90,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,14947,61923,165,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,13604,61954,2,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,12261,42479,0,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,10917,42468,161,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,9574,61952,232,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,8230,21504,203,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,6887,54784,216,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,5543,24741,138,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,4200,29637,0,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,2856,31659,203,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,1513,47104,116,89,0,0
24671764,-1265,-3634,14673,-504,514,-515,-1433,-1474,14989,-489,81,-654,169,28787,129,89,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,8706,15086,4,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,11543,60910,167,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,14381,3844,250,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,17219,59407,29,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,20056,19028,4,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,22894,15088,236,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,25732,31584,238,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,28570,833,239,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,31407,62404,2,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,34245,38383,2,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,1083,61698,149,88,0,0
24750824,-2776,-5853,19087,-704,478,186,-2626,-4774,18422,-964,29,-93,3921,18363,233,88,0,0
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,1394,61443,18,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,3535,14640,134,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,5677,59394,134,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,7819,11348,6,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,9961,677,179,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,12103,60057,255,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,14245,61184,10,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,16387,22017,105,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,18529,56161,193,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,20671,54229,0,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,22813,30052,97,90,1,9
24864040,-1227,-4134,15834,-1620,524,-188,-1763,-3013,16504,-1698,-46,-438,24955,139,84,90,1,9
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,7938,61442,196,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,9285,15106,17,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,10633,1011,239,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,11981,64005,15,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,13328,56297,231,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,14676,1768,232,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,16024,25008,108,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,17372,39150,4,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,18719,32751,240,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,20067,61954,227,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,21415,33282,0,87,0,0
24938490,-2277,-3573,15723,-217,277,-284,-2815,-2403,15874,-324,-126,-447,22763,24981,192,87,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,25087,926,239,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,25824,1011,3,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,26562,58353,239,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,27299,62208,130,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,28037,54016,68,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,28775,97,237,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,29512,62976,255,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,714,54272,223,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,1452,38656,45,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,2189,98,206,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,2927,154,210,91,0,0
25064910,-1856,-3393,15009,1137,-684,-787,-1866,-2652,15381,1121,-1438,-1169,3665,33003,0,91,0,0
